visitId,visitStartTime,visitNumber,channelGrouping,browser,operatingSystem,deviceCategory,continent,subContinent,country,transactions
1501608452,1501608452,4,Paid Search,Chrome,Windows,desktop,Americas,Northern America,United States,
1501607436,1501607436,2,Paid Search,Chrome,Windows,desktop,Americas,Northern America,United States,
1501598680,1501598680,1,Organic Search,Chrome,Windows,desktop,Americas,Northern America,United States,
1501635131,1501635131,1,Paid Search,Chrome,Android,mobile,Americas,Northern America,United States,
1501635905,1501635905,1,Organic Search,Safari,iOS,mobile,Americas,Northern America,United States,
1501621126,1501621126,1,Direct,Chrome,Android,mobile,Europe,Northern Europe,Norway,
1501636515,1501636515,1,Direct,Safari,iOS,mobile,Americas,Northern America,United States,
1501609814,1501609814,2,Paid Search,Safari (in-app),iOS,mobile,Americas,Northern America,United States,
1501575761,1501575761,1,Direct,Chrome,Android,mobile,Europe,Western Europe,Germany,
1501632189,1501632189,1,Paid Search,Chrome,iOS,mobile,Americas,Northern America,United States,
1501655910,1501655910,1,Organic Search,Chrome,Android,mobile,Asia,Southeast Asia,Thailand,
1501629673,1501629673,1,Organic Search,Chrome,Android,mobile,Americas,Northern America,United States,
1501644297,1501644297,2,Organic Search,Chrome,iOS,mobile,Americas,Northern America,United States,
1501595219,1501595219,1,Organic Search,Chrome,Android,mobile,Americas,Northern America,United States,
1501652469,1501652469,2,Organic Search,Chrome,Windows,desktop,Asia,Southeast Asia,Malaysia,
1501593095,1501593095,5,Referral,Chrome,Linux,desktop,Americas,Northern America,United States,
1501598375,1501598375,1,Affiliates,Chrome,Windows,desktop,Europe,Eastern Europe,Russia,
1501571135,1501571135,1,Referral,Chrome,Macintosh,desktop,Americas,Northern America,United States,
1501595166,1501595166,2,Direct,Internet Explorer,Windows,desktop,Americas,Northern America,United States,
1501643729,1501643729,21,Referral,Chrome,Windows,desktop,Americas,Northern America,Canada,
1501655171,1501655171,2,Referral,Chrome,Macintosh,desktop,Asia,Eastern Asia,Hong Kong,
1501596946,1501596946,1,Organic Search,Firefox,Windows,desktop,Americas,Northern America,United States,
1501596986,1501596986,2,Social,Firefox,Windows,desktop,Americas,Northern America,United States,
1501636173,1501636173,1,Organic Search,Safari,iOS,mobile,Americas,Northern America,United States,
1501572520,1501572520,7,Paid Search,Chrome,Android,mobile,Asia,Southern Asia,India,
1501591865,1501591865,1,Organic Search,Chrome,Android,mobile,Europe,Southern Europe,Spain,
1501655438,1501655438,1,Organic Search,Chrome,Android,mobile,Americas,Northern America,United States,
1501572954,1501572954,1,Direct,Chrome,Android,mobile,Asia,Eastern Asia,China,
1501616399,1501616399,3,Direct,Firefox,Macintosh,desktop,Americas,Northern America,United States,
1501622469,1501622469,1,Display,Chrome,Macintosh,desktop,Americas,Northern America,United States,
1501610280,1501610280,1,Direct,Chrome,Macintosh,desktop,Americas,Northern America,United States,
1501647029,1501647029,1,Referral,Chrome,Windows,desktop,Asia,Eastern Asia,Taiwan,
1501627302,1501627302,1,Referral,Chrome,Linux,desktop,Americas,Northern America,United States,
1501623078,1501623078,1,Organic Search,Chrome,Macintosh,desktop,Americas,Northern America,United States,
1501613566,1501613566,3,Referral,Chrome,Macintosh,desktop,Americas,Northern America,United States,
1501605652,1501605654,2,Organic Search,Chrome,Macintosh,desktop,Americas,Northern America,United States,
1501622622,1501622622,1,Referral,Chrome,Macintosh,desktop,Americas,Northern America,United States,
1501596490,1501596490,1,Organic Search,Chrome,Windows,desktop,Americas,Northern America,United States,
1501620767,1501620767,2,Referral,Chrome,Macintosh,desktop,Americas,Northern America,United States,
1501608787,1501608787,2,Referral,Chrome,Linux,desktop,Americas,Northern America,United States,
1501607402,1501607402,1,Direct,Chrome,Windows,desktop,Americas,Central America,Costa Rica,
1501619156,1501619156,6,Referral,Chrome,Linux,desktop,Americas,Northern America,United States,
1501606208,1501606208,1,Referral,Chrome,Windows,desktop,Americas,Northern America,United States,
1501598662,1501598662,1,Referral,Chrome,Macintosh,desktop,Americas,Northern America,United States,
1501604988,1501604988,2,Referral,Chrome,Linux,desktop,Americas,Northern America,United States,
1501619729,1501619729,1,Referral,Chrome,Macintosh,desktop,Americas,Northern America,United States,
1501635926,1501635926,1,Direct,Chrome,Windows,desktop,Americas,Northern America,United States,
1501598449,1501598451,21,Direct,Chrome,Windows,desktop,Americas,Northern America,United States,
1501571779,1501571779,1,Referral,Chrome,Windows,desktop,Europe,Southern Europe,Italy,
1501619661,1501619661,1,Organic Search,Chrome,Windows,desktop,Americas,Northern America,Canada,
1501648137,1501648137,1,Organic Search,Chrome,Windows,desktop,Americas,Northern America,United States,
1501571740,1501571743,1,Direct,Chrome,Linux,desktop,Americas,Northern America,United States,
1501598356,1501598356,1,Referral,Chrome,Macintosh,desktop,Americas,Northern America,United States,
1501602319,1501602319,1,Direct,Chrome,Macintosh,desktop,Americas,Northern America,Canada,
1501602168,1501602168,2,Social,Firefox,Windows,desktop,Europe,Southern Europe,Spain,
1501621728,1501621728,1,Social,Chrome,Windows,desktop,Asia,Western Asia,Israel,
1501607915,1501607915,2,Referral,Chrome,Macintosh,desktop,Americas,Northern America,United States,
1501611636,1501611636,6,Organic Search,Chrome,Windows,desktop,Americas,Northern America,United States,
1501620352,1501620352,1,Organic Search,Safari,iOS,mobile,Americas,Northern America,United States,
1501616870,1501616870,1,Organic Search,Safari,iOS,mobile,Americas,Northern America,United States,
1501642771,1501642771,1,Social,Android Webview,Android,mobile,Americas,Northern America,United States,
1501591533,1501591533,1,Direct,Chrome,Android,mobile,Europe,Northern Europe,United Kingdom,
1501614732,1501614732,1,Organic Search,Chrome,Windows,desktop,Americas,South America,Brazil,
1501636142,1501636142,1,Organic Search,Chrome,Windows,desktop,Europe,Eastern Europe,Russia,
1501647532,1501647532,2,Organic Search,Chrome,Windows,desktop,Asia,Southern Asia,India,
1501649928,1501649928,1,Organic Search,Chrome,Macintosh,desktop,Americas,Northern America,United States,
1501627263,1501627263,1,Organic Search,Chrome,Windows,desktop,Americas,Northern America,United States,
1501581936,1501581936,2,Paid Search,Chrome,Macintosh,desktop,Americas,Northern America,United States,
1501594226,1501594226,1,Organic Search,Chrome,Windows,desktop,Asia,Southern Asia,India,
1501633764,1501633764,1,Organic Search,Chrome,Windows,desktop,Americas,Northern America,United States,
1501609163,1501609163,1,Organic Search,Internet Explorer,Windows,desktop,Asia,Western Asia,Saudi Arabia,
1501632846,1501632846,1,Organic Search,Internet Explorer,Windows,desktop,Asia,Eastern Asia,Japan,
1501608126,1501608126,1,Referral,Firefox,Windows,desktop,Africa,Eastern Africa,Ethiopia,
1501648840,1501648840,1,Organic Search,Chrome,Macintosh,desktop,Americas,Northern America,United States,
1501651269,1501651269,1,Social,Edge,Windows,desktop,Europe,Western Europe,Netherlands,
1501580314,1501580314,1,Social,Chrome,Windows,desktop,Africa,Northern Africa,Morocco,
1501590372,1501590372,1,Organic Search,Chrome,Macintosh,desktop,Americas,Northern America,United States,
1501623568,1501623568,2,Social,Firefox,Windows,desktop,Africa,Northern Africa,Egypt,
1501618346,1501618346,1,Organic Search,Safari,iOS,mobile,Americas,Northern America,United States,
1501571697,1501571697,1,Organic Search,Safari,iOS,mobile,Europe,Western Europe,Germany,
1501625322,1501625322,3,Paid Search,Opera,Android,mobile,Americas,Northern America,United States,
1501573106,1501573106,1,Direct,Chrome,Android,mobile,Europe,Southern Europe,Italy,
1501600847,1501600847,1,Organic Search,Safari,iOS,mobile,Americas,Northern America,United States,
1501615992,1501615992,1,Organic Search,Safari,iOS,mobile,Asia,Southern Asia,India,
1501641881,1501641881,1,Organic Search,Chrome,Android,mobile,Americas,Northern America,United States,
1501640717,1501640717,1,Organic Search,Safari,iOS,mobile,Americas,Northern America,United States,
1501600622,1501600622,1,Organic Search,Safari,iOS,mobile,Americas,Northern America,United States,
1501587247,1501587247,1,Organic Search,Safari,iOS,mobile,Europe,Northern Europe,United Kingdom,
1501585522,1501585522,1,Organic Search,Safari,iOS,mobile,Europe,Northern Europe,United Kingdom,
1501625035,1501625035,1,Organic Search,Safari,iOS,mobile,Europe,Northern Europe,United Kingdom,
1501613903,1501613903,2,Organic Search,Firefox,Windows,desktop,Europe,Western Europe,France,
1501603666,1501603666,1,Organic Search,Chrome,Linux,desktop,Americas,Northern America,United States,
1501620853,1501620853,1,Organic Search,Chrome,Chrome OS,desktop,Americas,Northern America,United States,
1501613819,1501613819,1,Organic Search,Chrome,Windows,desktop,Americas,Northern America,United States,
1501617716,1501617716,1,Direct,Chrome,Chrome OS,desktop,Americas,Central America,Mexico,
1501651690,1501651690,5,Direct,Chrome,Chrome OS,desktop,Americas,Northern America,United States,
1501607684,1501607684,1,Organic Search,Chrome,Windows,desktop,Americas,Northern America,United States,
1501614953,1501614953,2,Organic Search,Chrome,Chrome OS,desktop,Americas,Northern America,United States,
1501617841,1501617841,1,Organic Search,Chrome,Windows,desktop,Americas,Northern America,United States,
1501644116,1501644116,2,Organic Search,Chrome,Macintosh,desktop,Americas,Northern America,United States,
1501621841,1501621841,1,Organic Search,Chrome,Windows,desktop,Americas,Northern America,United States,
1501604902,1501604902,2,Direct,Chrome,Macintosh,desktop,Americas,Northern America,United States,
1501650325,1501650325,1,Direct,Chrome,Windows,desktop,Americas,Northern America,United States,
1501611561,1501611561,1,Organic Search,Chrome,Chrome OS,desktop,Europe,Western Europe,France,
1501595620,1501595620,1,Organic Search,Chrome,Windows,desktop,Americas,Northern America,United States,
1501595650,1501595650,1,Organic Search,Chrome,Macintosh,desktop,Asia,Southeast Asia,Philippines,
1501635610,1501635610,1,Organic Search,Chrome,Macintosh,desktop,Americas,Northern America,Canada,
1501644776,1501644776,2,Referral,Chrome,Macintosh,desktop,Americas,Northern America,United States,
1501584501,1501584501,1,Organic Search,Chrome,Windows,desktop,Europe,Northern Europe,Lithuania,
1501624106,1501624106,2,Referral,Chrome,Macintosh,desktop,Americas,Northern America,United States,
1501609774,1501609774,1,Referral,Chrome,Windows,desktop,Americas,Northern America,United States,
1501620659,1501620659,2,Referral,Chrome,Windows,desktop,Americas,Northern America,United States,
1501615743,1501615743,1,Social,YaBrowser,Windows,desktop,Europe,Eastern Europe,Russia,
1501575187,1501575187,1,Social,Internet Explorer,Windows,desktop,Americas,Northern America,United States,
1501618384,1501618384,1,Social,Chrome,Windows,desktop,Europe,Eastern Europe,Poland,
1501594852,1501594852,1,Organic Search,Opera Mini,Samsung,mobile,Asia,Southern Asia,India,
1501617457,1501617457,1,Organic Search,Chrome,Android,mobile,Europe,Western Europe,Belgium,
1501623831,1501623831,1,Organic Search,Safari,iOS,mobile,Asia,Southeast Asia,Philippines,
1501654310,1501654310,1,Organic Search,Safari,iOS,mobile,Americas,Northern America,United States,
1501655686,1501655686,1,Direct,Opera Mini,(not set),mobile,Africa,Western Africa,Côte d’Ivoire,
1501634034,1501634034,1,Organic Search,Chrome,Android,mobile,Americas,Northern America,United States,
1501654736,1501654736,1,Organic Search,Chrome,Android,mobile,Americas,South America,Chile,
1501634794,1501634794,1,Organic Search,Chrome,Android,mobile,Americas,Northern America,United States,
1501616379,1501616379,3,Direct,Safari,iOS,mobile,Americas,Northern America,United States,
1501637175,1501637175,1,Organic Search,Chrome,Android,mobile,Americas,Northern America,United States,
1501595135,1501595135,1,Direct,Safari,iOS,mobile,Americas,Northern America,United States,
1501573504,1501573504,1,Organic Search,Safari,iOS,mobile,Americas,Northern America,United States,
1501632252,1501632252,1,Organic Search,Safari,iOS,mobile,Americas,Northern America,United States,
1501614002,1501614002,1,Direct,Chrome,Android,mobile,Asia,Southern Asia,India,
1501615365,1501615365,1,Organic Search,Chrome,Android,mobile,Americas,Northern America,United States,
1501571661,1501571661,1,Direct,Android Webview,Android,mobile,Asia,Eastern Asia,China,
1501625137,1501625137,2,Organic Search,Chrome,Windows,desktop,Americas,Northern America,United States,
1501595974,1501595974,8,Organic Search,Chrome,Windows,desktop,Americas,Northern America,United States,
1501576997,1501576997,2,Referral,Chrome,Chrome OS,desktop,Europe,Northern Europe,United Kingdom,
1501574999,1501574999,1,Organic Search,Chrome,Windows,desktop,Europe,Southern Europe,Bosnia & Herzegovina,
1501589607,1501589607,1,Organic Search,Chrome,Windows,desktop,Europe,Northern Europe,United Kingdom,
1501622705,1501622705,1,Organic Search,Chrome,Macintosh,desktop,Americas,Northern America,United States,
1501590024,1501590024,2,Direct,Internet Explorer,Windows,desktop,Americas,Northern America,United States,
1501613043,1501613043,1,Affiliates,Firefox,Windows,desktop,Europe,Eastern Europe,Poland,
1501597424,1501597424,1,Referral,Chrome,Windows,desktop,Americas,Northern America,United States,
1501654536,1501654536,1,Direct,Chrome,Macintosh,desktop,Americas,Northern America,United States,
1501598514,1501598514,1,Referral,Chrome,Macintosh,desktop,Americas,Northern America,United States,
1501579250,1501579250,1,Social,Chrome,Windows,desktop,Europe,Southern Europe,Spain,
1501574963,1501574963,1,Organic Search,Chrome,Windows,desktop,Oceania,Australasia,Australia,
1501605417,1501605417,1,Referral,Chrome,Linux,desktop,Americas,Northern America,United States,
1501614164,1501614164,1,Referral,Chrome,Macintosh,desktop,Americas,Northern America,United States,
1501622667,1501622667,1,Organic Search,Chrome,Windows,desktop,Europe,Western Europe,France,
1501595671,1501595671,1,Referral,Chrome,Macintosh,desktop,Americas,Northern America,United States,
1501577377,1501577377,1,Organic Search,Chrome,Macintosh,desktop,Europe,Southern Europe,Italy,
1501619036,1501619036,3,Direct,Internet Explorer,Windows,desktop,Europe,Western Europe,France,
1501578978,1501578978,6,Referral,Chrome,Macintosh,desktop,Asia,Eastern Asia,Japan,
1501627075,1501627075,2,Referral,Chrome,Macintosh,desktop,Americas,Northern America,United States,
1501632633,1501632633,1,Referral,Chrome,Chrome OS,desktop,Americas,Northern America,United States,
1501598989,1501598989,1,Organic Search,Chrome,Macintosh,desktop,Americas,Northern America,United States,
1501615454,1501615454,1,Organic Search,Chrome,Linux,desktop,Asia,Southern Asia,India,
1501626082,1501626082,5,Referral,Chrome,Macintosh,desktop,Americas,Northern America,United States,
1501618026,1501618026,1,Organic Search,Chrome,Macintosh,desktop,Americas,Northern America,United States,
